canonical_id,canonical_navn,lag,kjede,klinikk_id,behandling_navn_raw,pris_min,pris_max,prisformat,pris_kilde,hentet_dato,inkluderer_raw,ekskluderer_raw
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__hamar,"Tannfarget fylling, stor",1800,1800,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__hoenefoss,"Tannfarget fylling, stor",2505,2505,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__honefoss,"Tannfarget fylling, stor",2505,2505,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__hov,"Tannfarget fylling, stor",2070,2070,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__kristiansund,"Tannfarget fylling, stor",2350,2350,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__kvernberget_kristiansund,"Tannfarget fylling, stor",2270,2270,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__larvik,"Tannfarget fylling, stor",2185,2185,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__lillehammer_lilletorget,"Tannfarget fylling, stor",2200,2200,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__lillehammer_tannhelse,"Tannfarget fylling, stor",2190,2190,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__lyngdal,"Tannfarget fylling, stor",2865,2865,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__molde,"Tannfarget fylling, stor",2360,2360,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__moss_walle,"Tannfarget fylling, stor",1510,2150,spread,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__oslo_sentrum,"Tannfarget fylling, stor",2460,2850,spread,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__oslo_stovner,"Tannfarget fylling, stor",1540,2280,spread,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__oslo_ulleval,"Tannfarget fylling, stor",2540,2940,spread,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__roa,"Tannfarget fylling, stor",2400,2400,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__sandefjord,"Tannfarget fylling, stor",2290,2290,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__sandvika,"Tannfarget fylling, stor",2585,2790,spread,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__sortland,"Tannfarget fylling, stor",2595,2595,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__stange,"Tannfarget fylling, stor",1805,1805,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__stokmarknes,"Tannfarget fylling, stor",2595,2595,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__strommen_storsenter,"Tannfarget fylling, stor",2180,2180,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__tonsberg,"Tannfarget fylling, stor",2365,2500,spread,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__tromso_aba,"Tannfarget fylling, stor",2200,2200,fast,klinikk_egen,2026-05-06,,Fra
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__tromso_byporten,"Tannfarget fylling, stor",2315,2485,spread,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__varna,"Tannfarget fylling, stor",2185,2185,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,odontia,odontia__volda,"Tannfarget fylling, stor",2485,2485,fast,klinikk_egen,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__aal,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__aker_brygge,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__arendal,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__arken_aasane_tannregulering,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__arken_asane,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__askoy,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__bodo,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__bossekop,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__broegelmannhuset,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__brosundet,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__bryn,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__bryne,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__bryne_tannregulering,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__drammen,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__drammen_avd_landfalloya,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__egersund,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__eikas,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__farmannsgate,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__fredrikstad,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__galleri_oslo,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__godtannagol,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__gressvik,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__gronnegata,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__hamar,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__harstad_torv,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__harstad_ved_havet,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__harstadtannlegene,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__haugesund,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__hinna_park,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__hokksund_tannregulering,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__homansbyen,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__hvalertannlegene,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__indre_arna,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__jorpeland,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__kjeveortoped_aavatsmark,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__knapstad,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__kolsas,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__kristiansand,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__kvadraturen_tannregulering,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__leutenhaven,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__lillehammer,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__lokketangen,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__lokkeveien,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__lykkegaarden,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__lysaker,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__maaloy,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__madla,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__martin_stage,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__melhus,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__mo_i_rana,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__moa,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__moelv,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__moss_spesialistklinikk,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__munkegata,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__namsos_kjeveortopedi,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__narbo,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__narvik,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__nationaltheatret_tannregulering,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__nesttun,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__nittedal,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__oralkirurgisk_klinikk,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__orkanger,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__oyrane_torg,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__raufoss,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__rommen,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__ryen,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__sandane,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__sanden,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__sandnes,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__sandsli_tannregulering,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__sandvika_storsenter,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__sarpsborg,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__sirkus_shopping,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__ski,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__ski_asenveien_2_etasje,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__ski_asenveien_3_etasje,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__ski_kjeveortopedi,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__skoyen,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__slemmestad,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__sogne,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__sortland,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__stoa,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__stokmarknes,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__stord_heiane,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__stord_leirvik,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__tannlege_i_bergen_sentrum,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__tannlege_levanger,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__tannteam_spesialistklinikk,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__tarnplassen,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__tonsberg,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__trondheim_spesialistklinikk,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__vagsbygd,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__vestkanten,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,oris,oris__voyenenga,"Fyllinger, tre tannflater (kompositt)",2195,,fra,sentral,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__blid,Stor fylling - 3 flater,2695,2695,fast,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__clear_tannlegesenter,Fylling 3 flater,2199,2199,fast,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__dentalia,Tannfarget stor fylling 3 flater,3150,,fra,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__majorstua_tannlegene,Stor fylling,,,etter_konsultasjon,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__nordstrand_tannlegesenter,Stor fylling,,,etter_konsultasjon,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__oralcare,"Komposittfylling, 3 flater",2060,,fra,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__orbdent,Fylling 3 flater (kompositt),3076,3076,fast,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__oslo_tannlegesenter,Fylling (3 flater),2360,2360,fast,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__slemdal_tannlegesenter,"Tannfarget fylling, 3 flater",1680,1680,fast,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__smil_tannlegesenter,"Tannfarget fylling, 3 flaterr",2290,2290,fast,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__tanntunet,Tannfarget fylling (kompositt) 3 flater,2540,2540,fast,single_extracted,2026-05-06,,
composite_filling_three_surfaces,"Tannfarget fylling, tre tannflater",1,single,single__toyen_tannlegevakt,Fylling 3 flater,1900,1900,fast,single_extracted,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__a1_tannlegen,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__alesund_sentrum,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__amfi_bjorkeveien,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__arendal_sentrum,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__asker_tannlege,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__bankgata,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__bekkestua_tannregulering,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__bergen_wallendahl,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__bjornstjerne_bjornsonsveg,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__bodo_tannregulering,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__brekstad,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__carolusbygget,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__colosseum_tannlege_mjondalen,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__colosseum_tannlege_moss,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__dampsagveien,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__drammen_sentrum,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__farmannsgate,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__fauske_sentrum,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__gasholmen,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__gulskogen,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__hakonskastet,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__hestenesgata,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__horten_smil_tannregulering,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__hovedgata,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__hovedgaten,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
composite_filling_two_surfaces,"Tannfarget fylling, to tannflater",1,colosseum,colosseum__innherredsveien,"Fyllinger, to tannflater (kompositt)",1555,,fra,sentral,2026-05-06,,
